sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
3	28	3,	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	29	1961	1.0	2936.0	63.0	63.0	63.0	333.0	63.0	2936.0	2936.0	2906.6	2936.0	1.685727	1.766724	1.223229	1.644134	1.613711	2.041634	1.281173	1.42764	1.685727	1.766724	1.223229	1.644134	1.613711	2.041634	1.281173	1.42764	1.685727	1.766724	1.223229	1.644134	1.613711	2.041634	1.281173	1.42764	2.088151	1.234783	1.373977	1.692851	2.079584	2.023212	1.331657	1.496077	1.685727	1.766724	1.223229	1.644134	1.613711	2.041634	1.281173	1.42764
3	30	to	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	31	January	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	32	3,	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3	33	1969.	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4	1	John	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4	2	Alston	1.0	2898.0	68.0	68.0	68.0	68.0	68.0	2898.0	2898.0	2898.0	2898.0	2.025428	0.979037	1.802834	1.905473	2.690498	2.580261	1.691976	1.734627	2.025428	0.979037	1.802834	1.905473	2.690498	2.580261	1.691976	1.734627	2.025428	0.979037	1.802834	1.905473	2.690498	2.580261	1.691976	1.734627	2.025428	0.979037	1.802834	1.905473	2.690498	2.580261	1.691976	1.734627	2.025428	0.979037	1.802834	1.905473	2.690498	2.580261	1.691976	1.734627
4	3	Maxton,	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4	4	Baron	1.0	2889.0	114.0	114.0	114.0	182.0	114.0	2889.0	2889.0	2893.5	2889.0	1.371716	1.630375	1.479093	1.813726	2.26601	1.928561	1.538903	1.391287	1.371716	1.630375	1.479093	1.813726	2.26601	1.928561	1.538903	1.391287	1.371716	1.630375	1.479093	1.813726	2.26601	1.928561	1.538903	1.391287	1.698572	1.304706	1.640964	1.859599	2.478254	2.254411	1.615439	1.562957	1.371716	1.630375	1.479093	1.813726	2.26601	1.928561	1.538903	1.391287
4	5	Maxton	1.0	2855.0	82.0	82.0	82.0	82.0	82.0	2855.0	2855.0	2855.0	2855.0	1.284257	1.056072	1.528169	1.801202	2.563311	2.549075	1.601396	1.262849	1.284257	1.056072	1.528169	1.801202	2.563311	2.549075	1.601396	1.262849	1.284257	1.056072	1.528169	1.801202	2.563311	2.549075	1.601396	1.262849	1.284257	1.056072	1.528169	1.801202	2.563311	2.549075	1.601396	1.262849	1.284257	1.056072	1.528169	1.801202	2.563311	2.549075	1.601396	1.262849
4	6	(born	1.0	2860.0	62.0	62.0	62.0	144.0	62.0	2860.0	2860.0	2857.5	2860.0	1.859383	1.343497	1.592058	2.090887	2.867408	2.056096	1.432729	1.307228	1.859383	1.343497	1.592058	2.090887	2.867408	2.056096	1.432729	1.307228	1.859383	1.343497	1.592058	2.090887	2.867408	2.056096	1.432729	1.307228	1.57182	1.199785	1.560113	1.946045	2.715359	2.302585	1.517062	1.285039	1.859383	1.343497	1.592058	2.090887	2.867408	2.056096	1.432729	1.307228
4	7	May	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4	8	5,	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4	9	1936)	1.0	2800.0	57.0	57.0	57.0	57.0	57.0	2800.0	2800.0	2800.0	2800.0	1.847252	1.230961	1.189279	1.777232	2.322165	3.077512	1.083866	1.362571	1.847252	1.230961	1.189279	1.777232	2.322165	3.077512	1.083866	1.362571	1.847252	1.230961	1.189279	1.777232	2.322165	3.077512	1.083866	1.362571	1.847252	1.230961	1.189279	1.777232	2.322165	3.077512	1.083866	1.362571	1.847252	1.230961	1.189279	1.777232	2.322165	3.077512	1.083866	1.362571
4	10	was	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4	11	a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4	12	Labour	1.0	2828.0	72.0	72.0	72.0	72.0	72.0	2828.0	2828.0	2828.0	2828.0	1.462851	1.019119	0.978689	1.556885	1.939358	1.539454	1.319263	1.593284	1.462851	1.019119	0.978689	1.556885	1.939358	1.539454	1.319263	1.593284	1.462851	1.019119	0.978689	1.556885	1.939358	1.539454	1.319263	1.593284	1.462851	1.019119	0.978689	1.556885	1.939358	1.539454	1.319263	1.593284	1.462851	1.019119	0.978689	1.556885	1.939358	1.539454	1.319263	1.593284
4	13	backbench	1.0	2826.0	226.0	226.0	226.0	226.0	226.0	2826.0	2826.0	2826.0	2826.0	1.248153	1.345741	1.228733	1.56662	1.711768	1.870275	1.415273	1.512063	1.248153	1.345741	1.228733	1.56662	1.711768	1.870275	1.415273	1.512063	1.248153	1.345741	1.228733	1.56662	1.711768	1.870275	1.415273	1.512063	1.248153	1.345741	1.228733	1.56662	1.711768	1.870275	1.415273	1.512063	1.248153	1.345741	1.228733	1.56662	1.711768	1.870275	1.415273	1.512063
4	14	Member	1.0	2853.0	89.0	89.0	89.0	89.0	89.0	2853.0	2853.0	2853.0	2853.0	1.148608	1.239849	2.155731	2.107001	2.784628	2.393848	1.541093	1.600075	1.148608	1.239849	2.155731	2.107001	2.784628	2.393848	1.541093	1.600075	1.148608	1.239849	2.155731	2.107001	2.784628	2.393848	1.541093	1.600075	1.148608	1.239849	2.155731	2.107001	2.784628	2.393848	1.541093	1.600075	1.148608	1.239849	2.155731	2.107001	2.784628	2.393848	1.541093	1.600075
4	15	of	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4	16	Parliament	1.0	2889.0	78.0	78.0	78.0	78.0	78.0	2889.0	2889.0	2889.0	2889.0	1.479654	1.336784	2.430954	3.405418	3.148319	2.982808	1.661391	1.526961	1.479654	1.336784	2.430954	3.405418	3.148319	2.982808	1.661391	1.526961	1.479654	1.336784	2.430954	3.405418	3.148319	2.982808	1.661391	1.526961	1.479654	1.336784	2.430954	3.405418	3.148319	2.982808	1.661391	1.526961	1.479654	1.336784	2.430954	3.405418	3.148319	2.982808	1.661391	1.526961
4	17	in	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4	18	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4	19	British	1.0	2844.0	70.0	70.0	70.0	70.0	70.0	2844.0	2844.0	2844.0	2844.0	1.928656	1.031077	2.197546	3.105459	1.872066	1.785269	1.283952	1.48822	1.928656	1.031077	2.197546	3.105459	1.872066	1.785269	1.283952	1.48822	1.928656	1.031077	2.197546	3.105459	1.872066	1.785269	1.283952	1.48822	1.928656	1.031077	2.197546	3.105459	1.872066	1.785269	1.283952	1.48822	1.928656	1.031077	2.197546	3.105459	1.872066	1.785269	1.283952	1.48822
4	20	House	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4	21	of	1.0	2846.0	78.0	78.0	78.0	78.0	78.0	2846.0	2846.0	2846.0	2846.0	1.748746	1.833461	1.830241	2.111979	2.412502	2.013134	1.398382	1.535278	1.748746	1.833461	1.830241	2.111979	2.412502	2.013134	1.398382	1.535278	1.748746	1.833461	1.830241	2.111979	2.412502	2.013134	1.398382	1.535278	1.748746	1.833461	1.830241	2.111979	2.412502	2.013134	1.398382	1.535278	1.748746	1.833461	1.830241	2.111979	2.412502	2.013134	1.398382	1.535278
4	22	Commons.	1.0	2869.0	166.0	166.0	166.0	166.0	166.0	2869.0	2869.0	2869.0	2869.0	1.678457	1.070321	0.929338	1.405596	1.529544	1.563969	1.301354	1.619853	1.678457	1.070321	0.929338	1.405596	1.529544	1.563969	1.301354	1.619853	1.678457	1.070321	0.929338	1.405596	1.529544	1.563969	1.301354	1.619853	1.678457	1.070321	0.929338	1.405596	1.529544	1.563969	1.301354	1.619853	1.678457	1.070321	0.929338	1.405596	1.529544	1.563969	1.301354	1.619853
5	1	Reagan's	2.0	2879.5	100.0	n/a	100.0	100.0	245.0	2844.0	2844.0	2844.0	2879.5	1.730712	0.953621	1.505855	1.53152	1.958345	2.333465	1.457212	1.26528	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.730712	0.953621	1.505855	1.53152	1.958345	2.333465	1.457212	1.26528	1.730712	0.953621	1.505855	1.53152	1.958345	2.333465	1.457212	1.26528	1.552725	1.032398	1.347505	1.555294	1.826546	2.113162	1.504863	1.44769
5	2	presidency	7.0	2913.5714	83.0	n/a	83.0	83.0	601.0	2839.0	2839.0	2839.0	2913.5714	1.778964	0.944304	1.43465	1.787355	1.750535	2.112128	1.339573	1.334833	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.778964	0.944304	1.43465	1.787355	1.750535	2.112128	1.339573	1.334833	1.778964	0.944304	1.43465	1.787355	1.750535	2.112128	1.339573	1.334833	1.642115	1.541508	1.511367	1.672149	1.970096	1.823665	1.288036	1.377306
5	3	is	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5	4	regarded	1.0	2820.0	113.0	113.0	113.0	113.0	113.0	2820.0	2820.0	2820.0	2820.0	1.622066	1.124305	1.051359	1.225597	2.260499	1.860115	1.309841	1.602275	1.622066	1.124305	1.051359	1.225597	2.260499	1.860115	1.309841	1.602275	1.622066	1.124305	1.051359	1.225597	2.260499	1.860115	1.309841	1.602275	1.622066	1.124305	1.051359	1.225597	2.260499	1.860115	1.309841	1.602275	1.622066	1.124305	1.051359	1.225597	2.260499	1.860115	1.309841	1.602275
5	5	as	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5	6	a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5	7	turning	1.0	2820.0	121.0	121.0	121.0	121.0	121.0	2820.0	2820.0	2820.0	2820.0	1.19419	1.419375	1.288985	1.365814	1.790783	2.084286	1.428143	1.578352	1.19419	1.419375	1.288985	1.365814	1.790783	2.084286	1.428143	1.578352	1.19419	1.419375	1.288985	1.365814	1.790783	2.084286	1.428143	1.578352	1.19419	1.419375	1.288985	1.365814	1.790783	2.084286	1.428143	1.578352	1.19419	1.419375	1.288985	1.365814	1.790783	2.084286	1.428143	1.578352
5	8	point	1.0	2823.0	61.0	61.0	61.0	61.0	61.0	2823.0	2823.0	2823.0	2823.0	1.479634	1.843583	2.036256	1.215186	2.001189	1.943478	1.552373	1.589658	1.479634	1.843583	2.036256	1.215186	2.001189	1.943478	1.552373	1.589658	1.479634	1.843583	2.036256	1.215186	2.001189	1.943478	1.552373	1.589658	1.479634	1.843583	2.036256	1.215186	2.001189	1.943478	1.552373	1.589658	1.479634	1.843583	2.036256	1.215186	2.001189	1.943478	1.552373	1.589658
5	9	for	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5	10	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5	11	United	1.0	2870.0	112.0	112.0	112.0	112.0	112.0	2870.0	2870.0	2870.0	2870.0	1.320017	1.079863	1.825446	2.965389	2.05737	2.084533	1.188925	1.455791	1.320017	1.079863	1.825446	2.965389	2.05737	2.084533	1.188925	1.455791	1.320017	1.079863	1.825446	2.965389	2.05737	2.084533	1.188925	1.455791	1.320017	1.079863	1.825446	2.965389	2.05737	2.084533	1.188925	1.455791	1.320017	1.079863	1.825446	2.965389	2.05737	2.084533	1.188925	1.455791
5	12	States	2.0	2918.0	240.0	n/a	240.0	240.0	339.0	2867.0	2867.0	2867.0	2918.0	1.61452	1.291403	1.316689	1.669863	1.762511	1.825208	1.419001	1.477775	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.61452	1.291403	1.316689	1.669863	1.762511	1.825208	1.419001	1.477775	1.61452	1.291403	1.316689	1.669863	1.762511	1.825208	1.419001	1.477775	1.428958	1.271404	1.680823	2.244899	2.559143	2.183254	1.345782	1.515929
5	13	Republican	1.0	2878.0	93.0	93.0	93.0	93.0	93.0	2878.0	2878.0	2878.0	2878.0	2.025123	1.537744	1.301221	1.043361	1.649865	1.57587	1.413511	1.343395	2.025123	1.537744	1.301221	1.043361	1.649865	1.57587	1.413511	1.343395	2.025123	1.537744	1.301221	1.043361	1.649865	1.57587	1.413511	1.343395	2.025123	1.537744	1.301221	1.043361	1.649865	1.57587	1.413511	1.343395	2.025123	1.537744	1.301221	1.043361	1.649865	1.57587	1.413511	1.343395
5	14	Party	2.0	2919.5	208.0	n/a	208.0	329.0	309.0	2906.0	2906.0	2910.3333	2919.5	1.8685	1.078993	1.868568	2.27169	2.192901	2.245939	1.428619	1.457543	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.8685	1.078993	1.868568	2.27169	2.192901	2.245939	1.428619	1.457543	1.895996	1.728089	1.737156	1.550579	1.913242	2.038788	1.331769	1.375076	1.602961	1.149361	1.472429	2.007398	2.501573	2.145461	1.366841	1.433074
5	15	and	1.0	2896.0	51.0	51.0	51.0	51.0	51.0	2896.0	2896.0	2896.0	2896.0	0.800709	1.224268	1.528807	2.405066	2.140658	2.304855	1.406749	1.846482	0.800709	1.224268	1.528807	2.405066	2.140658	2.304855	1.406749	1.846482	0.800709	1.224268	1.528807	2.405066	2.140658	2.304855	1.406749	1.846482	0.800709	1.224268	1.528807	2.405066	2.140658	2.304855	1.406749	1.846482	0.800709	1.224268	1.528807	2.405066	2.140658	2.304855	1.406749	1.846482
5	16	the	2.0	2935.5	87.0	n/a	220.0	482.0	220.0	2938.0	2935.5	2924.4	2935.5	1.454468	1.582408	1.096125	1.796459	2.079111	1.893181	1.137197	1.520657	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.648011	1.598563	1.597072	1.685397	1.948784	2.05731	1.307261	1.38003	1.35841	1.370095	1.395461	1.944997	2.289051	2.061452	1.296236	1.472879	1.648011	1.598563	1.597072	1.685397	1.948784	2.05731	1.307261	1.38003
5	17	American	1.0	2884.0	58.0	58.0	58.0	58.0	58.0	2884.0	2884.0	2884.0	2884.0	1.339293	1.160965	1.725944	2.807652	2.739999	2.307661	1.458419	1.475744	1.339293	1.160965	1.725944	2.807652	2.739999	2.307661	1.458419	1.475744	1.339293	1.160965	1.725944	2.807652	2.739999	2.307661	1.458419	1.475744	1.339293	1.160965	1.725944	2.807652	2.739999	2.307661	1.458419	1.475744	1.339293	1.160965	1.725944	2.807652	2.739999	2.307661	1.458419	1.475744
5	18	conservative	3.0	2862.3333	52.0	n/a	204.0	204.0	204.0	2904.0	2862.3333	2862.3333	2862.3333	1.255254	0.981949	2.341064	1.553902	2.11826	1.530699	1.356216	1.302985	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.321874	0.968231	1.852209	2.137493	2.20238	2.102865	1.418833	1.469205	1.321874	0.968231	1.852209	2.137493	2.20238	2.102865	1.418833	1.469205	1.321874	0.968231	1.852209	2.137493	2.20238	2.102865	1.418833	1.469205
5	19	movement.	2.0	2934.0	167.0	n/a	229.0	760.0	229.0	2876.0	2934.0	2937.2857	2934.0	1.557121	1.50563	1.766521	2.612052	3.916233	2.618635	1.584067	1.690022	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.423877	1.421025	1.830153	2.17105	3.105061	2.214488	1.466755	1.620123	1.429191	1.390894	1.645482	2.01039	2.451024	1.97192	1.387676	1.530544	1.423877	1.421025	1.830153	2.17105	3.105061	2.214488	1.466755	1.620123
6	1	Richard	1.0	2934.0	72.0	72.0	72.0	72.0	72.0	2934.0	2934.0	2934.0	2934.0	1.944109	1.529646	1.718887	1.876422	1.747963	2.585326	1.403953	1.747106	1.944109	1.529646	1.718887	1.876422	1.747963	2.585326	1.403953	1.747106	1.944109	1.529646	1.718887	1.876422	1.747963	2.585326	1.403953	1.747106	1.944109	1.529646	1.718887	1.876422	1.747963	2.585326	1.403953	1.747106	1.944109	1.529646	1.718887	1.876422	1.747963	2.585326	1.403953	1.747106
6	2	Bruce	1.0	2931.0	53.0	53.0	53.0	53.0	53.0	2931.0	2931.0	2931.0	2931.0	1.108605	1.037159	1.19359	1.476427	1.726574	1.829565	1.350755	1.49106	1.108605	1.037159	1.19359	1.476427	1.726574	1.829565	1.350755	1.49106	1.108605	1.037159	1.19359	1.476427	1.726574	1.829565	1.350755	1.49106	1.108605	1.037159	1.19359	1.476427	1.726574	1.829565	1.350755	1.49106	1.108605	1.037159	1.19359	1.476427	1.726574	1.829565	1.350755	1.49106
6	3	Cheney	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6	4	(born	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6	5	January	1.0	2927.0	78.0	78.0	78.0	78.0	78.0	2927.0	2927.0	2927.0	2927.0	1.608954	1.513303	1.679581	1.538794	2.365337	2.23745	1.20556	1.276597	1.608954	1.513303	1.679581	1.538794	2.365337	2.23745	1.20556	1.276597	1.608954	1.513303	1.679581	1.538794	2.365337	2.23745	1.20556	1.276597	1.608954	1.513303	1.679581	1.538794	2.365337	2.23745	1.20556	1.276597	1.608954	1.513303	1.679581	1.538794	2.365337	2.23745	1.20556	1.276597
6	6	30,	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6	7	1941),	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6	8	widely	1.0	2867.0	82.0	82.0	82.0	82.0	82.0	2867.0	2867.0	2867.0	2867.0	1.566843	1.549298	1.382586	2.23046	2.389067	2.185107	1.362898	1.451826	1.566843	1.549298	1.382586	2.23046	2.389067	2.185107	1.362898	1.451826	1.566843	1.549298	1.382586	2.23046	2.389067	2.185107	1.362898	1.451826	1.566843	1.549298	1.382586	2.23046	2.389067	2.185107	1.362898	1.451826	1.566843	1.549298	1.382586	2.23046	2.389067	2.185107	1.362898	1.451826
6	9	known	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6	10	as	1.0	2884.0	112.0	112.0	112.0	112.0	112.0	2884.0	2884.0	2884.0	2884.0	1.620906	1.148879	1.417615	1.986759	2.666009	2.451977	1.405469	1.318239	1.620906	1.148879	1.417615	1.986759	2.666009	2.451977	1.405469	1.318239	1.620906	1.148879	1.417615	1.986759	2.666009	2.451977	1.405469	1.318239	1.620906	1.148879	1.417615	1.986759	2.666009	2.451977	1.405469	1.318239	1.620906	1.148879	1.417615	1.986759	2.666009	2.451977	1.405469	1.318239
